1974	2	20	10	1
1974	1	12	7	1
1974	1	17	6	1
1974	2	11	6	1
1974	2	12	7	1
1974	1	12	5	1
1974	1	8	4	1
1974	1	12	4	1
1974	2	12	2	1
1974	2	16	6	1
1974	2	9	3	1
1974	1	11	4	1
1974	1	15	5	1
1974	2	11	1	1
1974	2	13	5	1
1974	1	8	4	1
1974	1	16	6	1
1974	1	13	6	1
1974	2	10	3	1
1974	2	12	6	1
1974	1	10	8	1
1974	1	12	5	1
1974	1	7	5	1
1974	2	8	3	1
1974	2	9	6	1
1974	1	12	5	1
1974	1	12	7	1
1974	1	12	4	1
1974	2	16	9	1
1974	2	19	9	1
1974	2	18	9	1
1974	1	13	8	1
1974	1	15	10	1
1974	2	11	6	1
1974	2	13	7	1
1974	2	20	10	1
1974	1	12	5	1
1974	1	13	8	1
1974	2	16	7	1
1974	2	12	9	1
1974	2	14	9	1
1974	1	16	10	1
1974	1	10	10	1
1974	2	13	6	1
1974	2	8	6	1
1974	1	13	7	1
1974	1	12	6	1
1974	1	14	8	1
1974	2	12	5	1
1974	2	7	6	1
1974	1	9	9	1
1974	1	11	9	1
1974	1	12	7	1
1974	2	13	5	1
1974	2	12	8	1
1974	1	12	7	1
1974	1	11	5	1
1974	1	20	7	1
1974	2	20	7	1
1974	2	16	8	1
1974	1	15	8	1
1974	1	13	5	1
1974	1	12	8	1
1974	2	14	4	1
1974	2	14	4	1
1974	1	10	7	1
1974	1	10	5	1
1974	1	12	6	1
1974	2	12	6	1
1974	2	10	5	1
1974	1	12	5	1
1974	1	13	6	1
1974	1	15	8	1
1974	2	11	5	1
1974	2	8	6	1
1974	1	11	4	1
1974	1	10	4	1
1974	1	15	3	1
1974	2	9	4	1
1974	2	16	6	1
1974	1	13	9	1
1974	1	12	4	1
1974	2	11	6	1
1974	2	12	1	1
1974	1	12	2	1
1974	1	15	10	1
1974	1	8	7	1
1974	2	20	6	1
1974	2	10	6	1
1974	1	12	7	1
1974	1	16	10	1
1974	1	14	10	1
1974	2	6	5	1
1974	2	11	8	1
1974	1	16	10	1
1974	1	8	6	1
1974	1	12	6	1
1974	2	12	4	1
1974	2	8	3	1
1974	2	8	3	1
1974	1	10	5	1
1974	1	10	3	1
1974	2	16	9	1
1974	2	18	9	1
1974	2	12	6	1
1974	1	17	8	1
1974	1	12	8	1
1974	2	12	4	1
1974	2	12	7	1
1974	2	7	4	1
1974	1	13	7	1
1974	1	16	9	1
1974	2	12	6	1
1974	2	4	2	1
1974	2	8	4	1
1974	1	6	4	1
1974	1	11	6	1
1974	2	12	3	1
1974	2	13	10	1
1974	1	12	9	1
1974	1	10	7	1
1974	1	12	4	1
1974	2	13	5	1
1974	2	11	4	1
1974	2	7	3	1
1974	1	9	8	1
1974	1	16	9	1
1974	2	20	9	1
1974	2	17	10	1
1974	1	12	10	1
1974	1	16	9	1
1974	1	12	6	1
1974	2	8	4	1
1974	2	18	9	1
1974	1	13	2	1
1974	1	13	6	1
1974	1	10	4	1
1974	2	11	8	1
1974	2	10	8	1
1974	2	9	3	1
1974	1	11	4	1
1974	1	12	5	1
1974	2	13	7	1
1974	2	8	4	1
1974	1	13	5	1
1974	1	12	5	1
1974	2	7	5	1
1974	1	12	3	1
1974	1	12	7	1
1974	1	8	5	1
1974	2	11	4	1
1974	2	18	7	1
1974	1	12	7	1
1974	1	9	6	1
1974	1	12	9	1
1974	2	14	8	1
1974	2	15	8	1
1974	1	12	5	1
1974	1	12	8	1
1974	1	12	7	1
1974	2	0	3	1
1974	2	16	7	1
1974	1	9	5	1
1974	1	12	7	1
1974	1	12	7	1
1974	2	14	7	1
1974	2	11	10	1
1974	2	8	9	1
1974	1	12	1	1
1974	1	12	6	1
1974	2	13	8	1
1974	2	12	7	1
1974	1	10	8	1
1974	1	12	8	1
1974	2	14	6	1
1974	2	12	7	1
1974	2	12	6	1
1974	1	12	10	1
1974	1	17	10	1
1974	2	8	4	1
1974	2	19	9	1
1974	1	12	9	1
1974	1	15	8	1
1974	1	13	10	1
1974	2	12	5	1
1974	2	12	5	1
1974	2	12	7	1
1974	1	12	7	1
1974	1	13	6	1
1974	2	12	9	1
1974	2	12	5	1
1974	2	12	5	1
1974	1	12	6	1
1974	1	12	4	1
1974	2	12	7	1
1974	2	12	6	1
1974	1	16	6	1
1974	1	12	5	1
1974	2	13	5	1
1974	2	18	5	1
1974	1	15	8	1
1974	1	12	4	1
1974	2	16	7	1
1974	2	18	7	1
1974	1	14	6	1
1974	1	12	6	1
1974	1	13	8	1
1974	2	11	7	1
1974	2	8	5	1
1974	1	6	4	1
1974	1	14	8	1
1974	1	15	10	1
1974	2	12	7	1
1974	2	3	2	1
1974	1	6	3	1
1974	1	7	4	1
1974	1	8	4	1
1974	2	14	7	1
1974	2	13	7	1
1974	1	12	7	1
1974	1	8	4	1
1974	1	12	9	1
1974	2	12	6	1
1974	2	16	7	1
1974	2	16	7	1
1974	1	14	10	1
1974	1	14	9	1
1974	2	12	4	1
1974	2	12	4	1
1974	1	12	5	1
1974	1	12	6	1
1974	1	10	4	1
1974	2	13	7	1
1974	2	7	3	1
1974	2	7	7	1
1974	1	11	5	1
1974	1	12	4	1
1974	2	13	7	1
1974	2	10	6	1
1974	2	17	10	1
1974	1	18	9	1
1974	1	12	9	1
1974	2	11	1	1
1974	2	8	6	1
1974	1	5	5	1
1974	1	8	4	1
1974	1	13	6	1
1974	2	12	5	1
1974	2	12	4	1
1974	2	8	5	1
1974	1	12	6	1
1974	1	15	5	1
1974	2	12	2	1
1974	2	4	6	1
1974	1	6	3	1
1974	1	12	5	1
1974	1	18	6	1
1974	2	14	9	1
1974	2	10	7	1
1974	1	15	8	1
1974	1	11	6	1
1974	1	15	10	1
1974	2	14	6	1
1974	2	13	7	1
1974	1	12	6	1
1974	1	13	4	1
1974	1	12	4	1
1974	2	17	10	1
1974	2	18	7	1
1974	2	18	8	1
1974	1	12	4	1
1974	1	18	9	1
1974	2	10	3	1
1974	2	6	7	1
1974	2	6	2	1
1974	1	7	5	1
1974	1	11	4	1
1974	2	13	6	1
1974	1	12	6	1
1974	1	10	5	1
1974	1	8	3	1
1974	2	16	6	1
1974	2	12	7	1
1974	2	19	8	1
1974	1	12	10	1
1974	1	17	10	1
1974	2	9	4	1
1974	2	5	3	1
1974	1	8	4	1
1974	1	6	6	1
1974	1	5	2	1
1974	2	12	6	1
1974	2	8	8	1
1974	2	8	5	1
1974	1	8	5	1
1974	1	12	5	1
1974	2	14	8	1
1974	2	14	7	1
1974	2	5	2	1
1974	1	12	5	1
1974	1	16	7	1
1974	2	18	10	1
1974	2	16	8	1
1974	1	14	10	1
1974	1	14	9	1
1974	1	17	7	1
1974	2	10	3	1
1974	2	10	9	1
1974	1	12	7	1
1974	1	12	9	1
1974	1	12	6	1
1974	2	14	10	1
1974	2	16	9	1
1974	2	16	9	1
1974	1	10	4	1
1974	1	10	5	1
1974	2	12	6	1
1974	2	8	4	1
1974	2	12	9	1
1974	1	12	6	1
1974	1	13	7	1
1974	2	9	3	1
1974	2	12	7	1
1974	1	10	6	1
1974	1	12	10	1
1974	1	11	5	1
1974	2	16	10	1
1974	2	20	8	1
1974	1	5	6	1
1974	1	12	6	1
1974	1	14	4	1
1974	2	15	6	1
1974	2	16	7	1
1974	2	10	1	1
1974	1	12	6	1
1974	1	12	5	1
1974	1	9	8	1
1974	2	16	10	1
1974	2	16	9	1
1974	1	16	7	1
1974	1	16	9	1
1974	1	16	10	1
1974	2	12	7	1
1974	2	12	6	1
1974	1	12	6	1
1974	1	9	3	1
1974	1	13	6	1
1974	2	16	6	1
1974	2	11	7	1
1974	1	10	8	1
1974	1	11	5	1
1974	1	14	7	1
1974	2	12	5	1
1974	2	12	7	1
1974	1	12	5	1
1974	1	11	4	1
1974	1	12	1	1
1974	2	10	3	1
1974	2	10	4	1
1974	1	11	3	1
1974	1	13	4	1
1974	1	13	4	1
1974	2	13	6	1
1974	2	13	5	1
1974	2	12	6	1
1974	1	12	7	1
1974	1	15	6	1
1974	2	12	6	1
1974	2	15	7	1
1974	1	13	6	1
1974	1	12	6	1
1974	2	11	5	1
1974	2	13	7	1
1974	1	15	7	1
1974	1	10	5	1
1974	1	12	3	1
1974	2	12	6	1
1974	2	9	5	1
1974	1	8	5	1
1974	1	11	6	1
1974	1	11	4	1
1974	2	12	7	1
1974	2	12	8	1
1974	1	12	7	1
1974	1	10	4	1
1974	1	12	7	1
1974	2	13	7	1
1974	2	12	5	1
1974	2	13	9	1
1974	1	12	9	1
1974	1	12	9	1
1974	2	14	5	1
1974	2	8	7	1
1974	1	8	5	1
1974	1	12	9	1
1974	1	16	9	1
1974	2	20	9	1
1974	2	10	5	1
1974	2	9	6	1
1974	1	12	6	1
1974	1	12	6	1
1974	2	12	5	1
1974	2	5	4	1
1974	2	9	7	1
1974	1	10	5	1
1974	1	9	6	1
1974	2	13	6	1
1974	2	10	8	1
1974	1	12	9	1
1974	1	12	8	1
1974	1	14	8	1
1974	2	12	5	1
1974	2	16	8	1
1974	1	16	8	1
1974	1	14	8	1
1974	1	16	8	1
1974	2	12	3	1
1974	2	9	4	1
1974	1	15	3	1
1974	1	13	7	1
1974	1	12	2	1
1974	2	13	6	1
1974	2	14	6	1
1974	1	16	9	1
1974	1	12	4	1
1974	1	12	7	1
1974	2	12	3	1
1974	2	7	4	1
1974	2	18	7	1
1974	1	9	5	1
1974	1	12	5	1
1974	2	17	5	1
1974	2	9	10	1
1974	1	16	10	1
1974	1	16	8	1
1974	2	14	5	1
1974	2	10	7	1
1974	1	13	9	1
1974	1	15	6	1
1974	1	19	6	1
1974	2	8	5	1
1974	1	9	5	1
1974	1	8	9	1
1974	1	5	8	1
1974	2	12	6	1
1974	1	12	5	1
1974	1	7	6	1
1974	1	14	0	1
1974	2	13	5	1
1974	2	15	10	1
1974	1	12	5	1
1974	1	14	4	1
1974	1	12	10	1
1974	2	14	5	1
1974	2	14	5	1
1974	1	10	9	1
1974	1	5	5	1
1974	1	12	5	1
1974	2	17	7	1
1974	2	12	7	1
1974	2	10	6	1
1974	1	13	6	1
1974	1	12	7	1
1974	2	12	4	1
1974	2	8	4	1
1974	1	12	6	1
1974	1	12	4	1
1974	1	18	7	1
1974	2	16	10	1
1974	1	14	10	1
1974	1	14	6	1
1974	2	12	4	1
1974	2	8	5	1
1974	1	12	6	1
1974	1	12	6	1
1974	1	12	4	1
1974	2	12	6	1
1974	2	8	8	1
1974	1	15	7	1
1974	1	12	7	1
1974	1	12	7	1
1974	2	9	4	1
1974	2	9	3	1
1974	2	10	5	1
1974	1	9	5	1
1974	1	12	7	1
1974	2	12	4	1
1974	2	8	5	1
1974	1	12	3	1
1974	1	12	6	1
1974	1	8	4	1
1974	2	12	5	1
1974	2	8	6	1
1974	1	12	5	1
1974	1	12	7	1
1974	1	12	7	1
1974	2	11	5	1
1974	2	7	5	1
1974	1	9	4	1
1974	1	11	4	1
1974	1	12	7	1
1974	2	13	6	1
1974	2	9	8	1
1974	1	12	5	1
1974	1	8	10	1
1974	1	12	6	1
1974	2	12	5	1
1974	2	12	5	1
1974	2	13	5	1
1974	1	12	8	1
1974	1	12	6	1
1974	2	11	5	1
1974	2	14	7	1
1974	2	8	5	1
1974	1	8	7	1
1974	1	12	5	1
1974	2	13	6	1
1974	2	16	9	1
1974	2	16	8	1
1974	1	15	8	1
1974	1	14	9	1
1974	2	15	3	1
1974	2	12	6	1
1974	1	12	9	1
1974	1	12	7	1
1974	2	12	5	1
1974	2	12	5	1
1974	2	12	6	1
1974	1	10	8	1
1974	1	12	8	1
1974	2	8	5	1
1974	2	12	4	1
1974	1	12	4	1
1974	2	8	8	1
1974	2	11	5	1
1974	1	12	7	1
1974	1	16	10	1
1974	1	10	8	1
1974	2	8	6	1
1974	2	6	2	1
1974	1	8	5	1
1974	1	13	5	1
1974	2	12	5	1
1974	2	20	9	1
1974	1	12	4	1
1974	1	14	10	1
1974	1	14	9	1
1974	2	13	6	1
1974	2	6	4	1
1974	1	0	6	1
1974	1	15	10	1
1974	2	9	6	1
1974	2	10	6	1
1974	1	12	5	1
1974	1	10	5	1
1974	1	12	6	1
1974	2	17	7	1
1974	2	0	3	1
1974	2	8	4	1
1974	1	11	4	1
1974	1	12	6	1
1974	2	16	5	1
1974	2	17	9	1
1974	2	12	6	1
1974	1	12	5	1
1974	1	8	3	1
1974	2	12	6	1
1974	2	8	4	1
1974	1	8	2	1
1974	1	10	3	1
1974	2	14	6	1
1974	2	8	2	1
1974	2	5	3	1
1974	1	8	3	1
1974	1	12	6	1
1974	2	16	6	1
1974	2	17	6	1
1974	1	12	6	1
1974	1	11	6	1
1974	1	8	6	1
1974	2	8	6	1
1974	2	10	7	1
1974	2	12	6	1
1974	1	10	8	1
1974	1	12	6	1
1974	2	17	9	1
1974	2	12	10	1
1974	1	10	6	1
1974	1	17	10	1
1974	1	8	3	1
1974	2	8	7	1
1974	2	10	4	1
1974	1	10	5	1
1974	1	12	7	1
1974	1	13	6	1
1974	2	13	4	1
1974	2	12	5	1
1974	2	14	9	1
1974	1	10	5	1
1974	1	12	6	1
1974	2	16	6	1
1974	2	12	6	1
1974	1	12	4	1
1974	1	12	6	1
1974	1	12	7	1
1974	2	8	1	1
1974	2	12	7	1
1974	1	12	6	1
1974	1	11	4	1
1974	1	8	2	1
1974	2	9	5	1
1974	2	12	6	1
1974	1	12	7	1
1974	1	14	6	1
1974	1	12	6	1
1974	2	12	8	1
1974	2	14	7	1
1974	2	12	9	1
1974	1	12	4	1
1974	1	14	8	1
1974	2	13	6	1
1974	2	8	5	1
1974	2	16	9	1
1974	1	12	5	1
1974	1	16	8	1
1974	2	15	8	1
1974	2	11	7	1
1974	2	8	2	1
1974	1	12	6	1
1974	1	16	7	1
1974	2	13	6	1
1974	2	8	5	1
1974	1	8	2	1
1974	1	12	6	1
1974	1	10	3	1
1974	2	11	4	1
1974	2	10	4	1
1974	2	10	4	1
1974	1	12	6	1
1974	1	12	5	1
1974	2	12	7	1
1974	2	16	10	1
1974	1	14	10	1
1974	1	12	8	1
1974	1	12	10	1
1974	2	14	10	1
1974	1	18	10	1
1974	1	12	10	1
1974	1	17	9	1
1974	2	14	9	1
1974	2	14	5	1
1974	1	14	1	1
1974	1	14	5	1
1974	1	12	5	1
1974	2	17	5	1
1974	2	14	6	1
1974	1	16	10	1
1974	1	15	5	1
1974	1	12	7	1
1974	2	12	9	1
1974	2	16	7	1
1974	2	18	8	1
1974	1	16	8	1
1974	1	16	9	1
1974	2	12	5	1
1974	2	16	8	1
1974	2	10	7	1
1974	1	10	5	1
1974	1	12	8	1
1974	2	12	2	1
1974	2	14	6	1
1974	1	13	7	1
1974	1	16	9	1
1974	1	8	6	1
1974	2	11	5	1
1974	2	18	8	1
1974	2	14	6	1
1974	1	12	7	1
1974	1	12	10	1
1974	2	10	7	1
1974	2	8	6	1
1974	1	12	10	1
1974	1	9	7	1
1974	1	12	5	1
1974	2	12	6	1
1974	2	10	9	1
1974	1	12	7	1
1974	1	12	4	1
1974	1	6	3	1
1974	2	13	5	1
1974	2	12	6	1
1974	2	9	5	1
1974	1	12	6	1
1974	1	12	9	1
1974	2	12	5	1
1974	2	12	8	1
1974	1	12	8	1
1974	1	10	10	1
1974	1	10	4	1
1974	2	14	7	1
1974	2	16	10	1
1974	1	12	5	1
1974	1	12	10	1
1974	1	12	5	1
1974	2	14	6	1
1974	2	7	1	1
1974	1	12	5	1
1974	1	12	6	1
1974	2	13	8	1
1974	2	10	7	1
1974	1	12	8	1
1974	1	12	5	1
1974	1	10	6	1
1974	2	10	4	1
1974	2	10	8	1
1974	1	12	4	1
1974	1	11	8	1
1974	2	12	8	1
1974	2	16	10	1
1974	1	12	10	1
1974	1	12	8	1
1974	1	10	6	1
1974	2	12	5	1
1974	2	12	6	1
1974	1	12	7	1
1974	1	11	6	1
1974	1	12	4	1
1974	2	16	7	1
1974	2	19	9	1
1974	1	17	10	1
1974	1	13	8	1
1974	1	13	8	1
1974	2	17	9	1
1974	1	18	9	1
1974	1	14	10	1
1974	1	12	7	1
1974	1	18	10	1
1974	2	12	7	1
1974	2	16	10	1
1974	1	16	10	1
1974	1	15	4	1
1974	1	14	5	1
1974	2	10	8	1
1974	2	9	6	1
1974	2	18	10	1
1974	1	14	9	1
1974	2	16	6	1
1974	2	10	9	1
1974	1	16	7	1
1974	1	16	9	1
1974	1	16	7	1
1974	2	14	9	1
1974	1	12	0	1
1974	1	12	6	1
1974	1	12	7	1
1974	2	12	6	1
1974	2	14	5	1
1974	1	12	3	1
1974	1	12	6	1
1974	2	14	8	1
1974	2	10	7	1
1974	1	12	6	1
1974	1	16	9	1
1974	1	13	10	1
1974	2	16	8	1
1974	2	16	9	1
1974	1	16	7	1
1974	1	12	8	1
1974	1	16	10	1
1974	2	1	3	1
1974	1	12	6	1
1974	1	12	7	1
1974	2	10	4	1
1974	2	12	5	1
1974	1	14	5	1
1974	1	12	5	1
1974	1	9	7	1
1974	2	14	10	1
1974	2	16	6	1
1974	1	16	10	1
1974	1	15	7	1
1974	1	14	7	1
1974	2	16	10	1
1974	2	18	10	1
1974	1	16	6	1
1974	1	10	5	1
1974	1	16	7	1
1974	2	11	3	1
1974	1	11	3	1
1974	1	9	5	1
1974	1	8	6	1
1974	2	12	7	1
1974	2	7	3	1
1974	1	10	4	1
1974	1	11	2	1
1974	1	12	5	1
1974	2	8	5	1
1974	2	20	10	1
1974	1	6	2	1
1974	1	12	10	1
1974	1	4	4	1
1974	2	12	6	1
1974	2	7	6	1
1974	2	17	8	1
1974	1	10	5	1
1974	1	4	5	1
1974	2	12	5	1
1974	2	11	4	1
1974	1	11	4	1
1974	1	9	2	1
1974	1	10	3	1
1974	2	12	5	1
1974	2	7	4	1
1974	1	3	2	1
1974	1	9	3	1
1974	1	12	5	1
1974	2	12	6	1
1974	2	11	2	1
1974	1	11	2	1
1974	1	12	5	1
1974	2	12	7	1
1974	2	7	5	1
1974	1	8	7	1
1974	1	7	5	1
1974	1	8	7	1
1974	2	12	7	1
1974	2	12	7	1
1974	2	14	7	1
1974	1	12	7	1
1974	1	12	7	1
1974	2	15	5	1
1974	2	14	7	1
1974	2	12	6	1
1974	1	13	10	1
1974	1	16	10	1
1974	2	13	6	1
1974	2	18	6	1
1974	1	12	5	1
1974	1	10	8	1
1974	1	12	6	1
1974	2	12	6	1
1974	2	11	8	1
1974	1	9	4	1
1974	1	13	4	1
1974	1	10	6	1
1974	2	12	6	1
1974	2	10	6	1
1974	1	11	6	1
1974	1	12	5	1
1974	1	12	5	1
1974	2	12	5	1
1974	2	17	10	1
1974	1	12	5	1
1974	1	16	4	1
1974	1	12	4	1
1974	2	12	8	1
1974	2	12	5	1
1974	2	12	7	1
1974	1	11	7	1
1974	1	16	6	1
1974	2	15	8	1
1974	2	8	5	1
1974	1	12	5	1
1974	1	12	5	1
1974	1	10	7	1
1974	2	12	6	1
1974	2	15	6	1
1974	1	7	5	1
1974	1	14	6	1
1974	1	12	4	1
1974	2	12	10	1
1974	2	9	2	1
1974	2	6	2	1
1974	1	12	5	1
1974	1	8	6	1
1974	2	12	6	1
1974	2	7	3	1
1974	2	5	3	1
1974	1	8	4	1
1974	1	8	5	1
1974	2	19	9	1
1974	1	13	2	1
1974	1	12	6	1
1974	1	16	7	1
1974	2	12	5	1
1974	2	8	5	1
1974	2	9	4	1
1974	1	11	1	1
1974	2	15	9	1
1974	2	14	8	1
1974	1	16	10	1
1974	1	7	4	1
1974	1	12	9	1
1974	2	11	5	1
1974	2	9	5	1
1974	1	12	4	1
1974	1	12	7	1
1974	1	12	7	1
1974	2	12	7	1
1974	2	18	7	1
1974	1	12	5	1
1974	1	17	7	1
1974	1	18	9	1
1974	1	16	5	1
1974	2	12	6	1
1974	1	12	8	1
1974	1	6	2	1
1974	1	17	0	1
1974	2	8	4	1
1974	2	8	6	1
1974	1	12	8	1
1974	1	12	5	1
1974	1	17	3	1
1974	2	6	3	1
1974	2	11	5	1
1974	1	11	4	1
1974	1	8	1	1
1974	1	12	5	1
1974	2	11	4	1
1974	2	12	6	1
1974	1	6	5	1
1974	1	12	5	1
1974	1	20	9	1
1974	2	9	0	1
1974	2	11	4	1
1974	1	13	6	1
1974	1	8	10	1
1974	1	10	4	1
1974	2	17	8	1
1974	2	12	8	1
1974	1	13	10	1
1974	1	12	7	1
1974	1	12	6	1
1974	2	13	8	1
1974	2	8	5	1
1974	1	12	6	1
1974	1	12	3	1
1974	1	12	6	1
1974	2	12	7	1
1974	2	13	5	1
1974	1	11	6	1
1974	1	15	4	1
1974	1	12	7	1
1974	2	12	6	1
1974	2	15	10	1
1974	1	16	6	1
1974	1	12	8	1
1974	1	9	5	1
1974	2	7	5	1
1974	2	7	6	1
1974	1	12	6	1
1974	1	7	3	1
1974	1	10	4	1
1974	2	12	8	1
1974	2	12	8	1
1974	2	7	10	1
1974	1	11	9	1
1974	1	12	6	1
1974	2	12	7	1
1974	2	17	10	1
1974	2	16	10	1
1974	1	13	4	1
1974	1	16	10	1
1974	2	13	5	1
1974	2	8	3	1
1974	1	8	2	1
1974	1	12	6	1
1974	1	7	6	1
1974	2	8	5	1
1974	2	16	10	1
1974	1	12	6	1
1974	1	14	8	1
1974	1	12	4	1
1974	2	16	4	1
1974	2	8	2	1
1974	2	8	3	1
1974	1	6	3	1
1974	1	12	6	1
1974	2	13	10	1
1974	1	11	4	1
1974	1	16	7	1
1974	1	12	8	1
1974	2	20	10	1
1974	2	14	9	1
1974	1	12	6	1
1974	1	8	8	1
1974	1	13	8	1
1974	2	16	10	1
1974	2	19	10	1
1974	2	20	10	1
1974	1	12	6	1
1974	1	16	9	1
1974	2	11	4	1
1974	2	8	5	1
1974	2	11	6	1
1974	1	16	9	1
1974	1	12	8	1
1974	2	16	8	1
1974	2	15	9	1
1974	2	8	6	1
1974	1	16	8	1
1974	1	16	10	1
1974	2	11	3	1
1974	2	14	7	1
1974	1	4	4	1
1974	1	10	2	1
1974	1	12	6	1
1974	2	8	3	1
1974	2	10	3	1
1974	1	12	6	1
1974	1	10	4	1
1974	1	12	4	1
1974	2	12	5	1
1974	2	14	7	1
1974	1	12	5	1
1974	1	18	10	1
1974	1	12	8	1
1974	2	14	5	1
1974	2	16	9	1
1974	2	12	6	1
1974	1	12	7	1
1974	1	12	6	1
1974	2	13	8	1
1974	2	12	6	1
1974	2	10	5	1
1974	1	18	10	1
1974	1	12	3	1
1974	2	12	5	1
1974	2	12	8	1
1974	1	9	4	1
1974	1	12	5	1
1974	1	16	8	1
1974	2	8	5	1
1974	2	17	9	1
1974	1	8	5	1
1974	1	12	8	1
1974	1	17	8	1
1974	2	10	7	1
1974	2	11	6	1
1974	1	16	9	1
1974	1	12	5	1
1974	1	15	9	1
1974	2	16	7	1
1974	2	20	9	1
1974	1	16	10	1
1974	1	13	3	1
1974	2	12	1	1
1974	2	5	4	1
1974	1	7	6	1
1974	1	12	5	1
1974	1	14	7	1
1974	2	12	5	1
1974	2	6	0	1
1974	1	11	3	1
1974	1	7	0	1
1974	1	12	2	1
1974	2	16	7	1
1974	2	14	6	1
1974	1	16	5	1
1974	1	12	6	1
1974	1	16	10	1
1974	2	17	8	1
1974	2	12	5	1
1974	1	12	6	1
1974	1	16	7	1
1974	1	12	5	1
1974	2	8	4	1
1974	2	16	10	1
1974	1	4	2	1
1974	1	11	6	1
1974	1	10	4	1
1974	2	11	5	1
1974	2	8	5	1
1974	1	8	4	1
1974	1	12	7	1
1974	1	10	3	1
1974	2	15	8	1
1974	2	8	6	1
1974	1	12	5	1
1974	1	7	2	1
1974	1	12	5	1
1974	2	10	3	1
1974	2	13	2	1
1974	1	8	7	1
1974	1	10	5	1
1974	1	12	8	1
1974	2	17	8	1
1974	2	12	6	1
1974	2	12	7	1
1974	1	12	5	1
1974	1	12	6	1
1974	2	11	10	1
1974	2	12	8	1
1974	2	17	8	1
1974	1	16	10	1
1974	1	16	10	1
1974	2	10	6	1
1974	2	17	10	1
1974	2	12	9	1
1974	1	14	8	1
1974	1	12	7	1
1974	2	9	2	1
1974	2	12	7	1
1974	1	13	6	1
1974	1	17	8	1
1974	1	16	6	1
1974	2	13	7	1
1974	2	11	4	1
1974	1	18	7	1
1974	1	14	6	1
1974	1	12	9	1
1974	2	13	2	1
1974	2	14	7	1
1974	1	14	10	1
1974	1	12	5	1
1974	1	13	6	1
1974	2	12	3	1
1974	2	16	6	1
1974	1	13	6	1
1974	1	12	6	1
1974	1	13	8	1
1974	2	13	6	1
1974	2	14	10	1
1974	1	12	5	1
1974	1	11	7	1
1974	1	14	8	1
1974	2	12	2	1
1974	2	9	4	1
1974	1	12	3	1
1974	1	5	2	1
1974	1	12	4	1
1974	2	13	5	1
1974	1	12	7	1
1974	1	12	5	1
1974	1	12	6	1
1974	2	14	3	1
1974	2	6	6	1
1974	2	3	2	1
1974	1	14	10	1
1974	1	0	5	1
1974	2	9	7	1
1974	2	14	8	1
1974	1	10	4	1
1974	1	12	5	1
1974	1	16	6	1
1974	2	12	4	1
1974	2	14	7	1
1974	1	9	3	1
1974	1	12	4	1
1974	1	13	9	1
1974	2	6	5	1
1974	1	8	5	1
1974	1	9	7	1
1974	1	14	7	1
1974	2	16	6	1
1974	2	9	4	1
1974	1	7	6	1
1974	1	12	5	1
