1	5	13	3	2	1	2	3	3	3	2	1	1	3	3	29.1	32.67
1	5	7	1	1	1	.	1	1	3	.	2	2	2	1	42.24	49.06
1	5	11	1	1	2	1	1	1	3	2	2	2	3	5	49.27	39.45
0	2	5	1	1	.	.	.	.	2	2	1	1	1	1	50.03	53.13
1	2	8	1	1	1	1	1	1	4	3	2	4	1	3	38.95	32.67
1	1	6	.	.	.	.	.	.	.	.	.	.	.	1	53.68	51.03
1	4	11	2	1	1	1	1	1	4	1	3	3	2	1	48.41	60.27
0	4	5	2	1	1	2	1	2	4	4	3	3	2	1	62.29	58.18
1	3	10	2	2	1	2	1	2	3	3	3	3	2	1	50.23	44.75
1	3	9	1	1	1	1	1	1	4	4	4	4	1	1	50.83	51.65
1	1	5	1	1	1	1	1	1	1	2	4	4	2	5	54.55	36.24
1	1	10	2	2	2	2	2	3	3	2	2	3	2	2	52.53	42.53
1	2	11	1	2	1	1	2	1	2	2	2	3	1	1	58.56	61.26
1	2	11	1	2	1	1	1	2	4	2	4	4	1	1	48.94	50.05
1	1	11	2	1	1	1	1	1	4	3	3	2	1	1	58.63	57.32
.	7	5	.	.	.	.	.	.	.	.	.	.	.	.	49.74	48.45
.	3	9	.	.	.	.	.	.	.	.	.	.	.	.	49.26	52.64
1	3	6	1	1	1	1	1	1	4	4	4	4	3	1	38.83	42.53
1	3	5	1	1	2	1	1	1	3	4	3	4	2	2	50.44	54.48
0	3	8	2	1	2	1	1	2	3	2	3	2	3	1	42.51	43.76
0	2	9	3	1	1	1	2	1	4	4	4	4	5	1	47.15	45.49
1	2	10	1	1	1	1	1	1	3	1	2	2	1	1	42.61	45.61
1	2	10	2	1	2	1	1	1	4	3	3	2	3	2	56.42	53.5
1	.	10	1	1	1	1	1	3	2	2	3	3	3	1	30.51	35.38
1	.	5	1	1	1	1	1	1	3	3	4	4	1	1	47.16	54.24
1	3	10	2	.	1	.	.	.	3	2	2	3	2	1	38.48	42.41
1	3	12	1	1	2	1	1	1	4	4	4	4	5	5	41.75	47.95
1	3	10	2	2	2	2	1	1	2	3	2	1	2	1	47.41	54.61
1	3	10	1	1	1	1	1	1	3	1	2	3	2	1	61.74	55.22
1	6	9	3	1	1	1	1	1	3	2	4	3	2	3	34.41	41.05
0	6	6	1	1	1	1	1	1	3	3	2	3	1	1	44.61	48.2
1	4	10	1	1	1	1	1	1	4	4	2	3	3	1	47.25	55.96
1	4	11	.	.	.	.	.	.	.	.	.	.	.	.	41.17	35.26
1	4	10	.	.	.	.	.	.	.	.	.	.	.	.	63.28	55.1
1	.	12	2	2	1	2	2	.	3	3	2	2	3	1	53.08	53.37
1	.	11	1	1	1	1	1	3	3	2	1	1	1	1	57.07	58.43
1	7	6	2	1	1	1	2	3	3	2	1	4	5	3	46.54	43.14
1	4	6	1	1	1	1	1	1	4	3	4	3	3	1	43.61	44.25
1	3	9	1	1	1	1	1	1	4	2	2	3	2	1	60.19	62.86
1	5	10	1	1	1	1	1	1	4	3	3	3	2	1	68.46	72.97
.	3	11	.	.	.	.	.	.	.	.	.	.	.	.	52.05	52.87
1	3	9	1	1	1	1	1	1	3	1	3	3	2	1	42.42	49.18
1	1	9	1	1	1	1	1	1	3	3	3	3	1	1	60.49	50.42
0	1	9	1	1	1	1	1	1	4	3	3	4	1	1	74.38	62.61
0	.	8	1	1	1	1	1	2	4	1	4	3	4	2	40.35	36.74
1	3	9	1	2	1	1	1	1	4	4	2	3	1	1	58.34	50.17
1	1	9	2	1	1	1	1	2	3	2	2	4	2	4	44.02	46.23
1	2	2	1	2	1	1	1	2	4	3	4	4	4	3	44.78	38.34
1	2	10	2	1	1	3	2	2	3	4	2	3	3	2	51.76	38.22
1	3	9	2	1	.	1	1	1	2	2	2	2	4	3	42.49	34.52
1	.	1	1	2	2	2	1	1	3	3	3	2	5	1	54.47	35.14
1	.	11	1	1	1	1	1	1	2	2	3	2	3	1	42.53	32.55
1	1	10	1	1	2	2	1	1	4	2	4	3	2	3	46.08	48.94
1	5	10	2	2	1	1	1	2	3	2	3	2	3	1	43.76	49.8
1	.	8	1	1	1	1	1	1	3	3	3	3	3	1	47.95	59.41
1	3	8	1	1	1	1	1	1	3	1	3	3	3	1	58.93	45.12
1	1	11	1	2	1	1	1	2	3	4	3	4	2	1	47.36	55.71
.	1	9	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1	1	10	1	1	1	1	1	1	4	2	4	4	1	1	46.06	52.02
1	2	9	1	1	2	1	2	1	3	2	3	3	3	2	56.32	41.05
1	2	9	2	1	1	1	1	1	3	3	3	3	2	1	54.31	52.51
1	2	9	2	1	3	3	2	1	1	2	3	2	2	2	36.15	45.36
1	1	5	2	2	1	1	1	3	4	4	2	3	2	1	62.8	61.51
1	3	12	.	.	.	.	.	.	.	.	.	.	.	.	54.56	54.48
1	2	10	.	.	.	.	.	.	.	.	.	.	.	.	48.37	43.27
1	2	9	1	1	1	1	1	1	3	1	3	3	2	1	51.12	58.18
1	2	10	1	1	1	1	1	1	4	4	3	2	2	1	58.12	45.49
1	2	6	1	1	1	1	1	1	3	2	3	3	3	1	53.79	51.15
.	.	10	.	.	.	.	.	.	.	.	.	.	.	.	53.13	51.35
1	.	9	.	.	.	.	.	.	.	.	.	.	.	.	45.79	48.81
1	3	9	2	1	1	1	2	1	4	3	3	3	2	1	55.68	50.05
1	3	9	1	1	1	1	1	1	4	1	3	4	1	1	39.33	48.81
1	3	4	1	1	1	1	2	3	2	2	4	2	1	1	35.18	30.7
1	.	10	1	2	1	3	2	3	3	3	3	3	2	1	44.45	44.87
1	2	5	3	3	3	3	2	2	3	2	1	2	3	3	45.67	43.88
1	.	9	2	3	1	1	1	3	3	2	4	4	1	2	58.17	56.58
1	5	9	2	1	1	1	1	1	3	3	3	3	3	5	47.1	44.38
1	2	11	1	1	1	1	1	1	4	4	3	4	1	1	63.34	77.03
1	6	8	1	1	1	1	1	1	3	2	2	2	2	4	52.25	45.73
1	6	10	1	1	1	1	1	1	3	2	2	3	3	2	35.76	43.02
0	3	9	1	1	1	1	1	1	3	1	3	3	2	1	65.09	68.04
1	3	10	2	2	1	2	2	2	4	3	2	2	2	1	79.01	58.18
0	6	10	1	1	1	1	1	1	3	1	3	2	2	1	58.48	51.77
1	5	10	1	1	1	1	1	1	2	3	3	2	5	3	50.52	47.7
1	2	11	1	1	1	1	1	1	3	3	3	3	2	2	52.73	45.86
1	.	3	2	1	1	1	1	1	4	1	1	4	5	2	51.3	45.61
1	3	10	2	2	1	2	1	1	1	2	.	3	5	5	34.47	37.35
0	3	2	1	1	1	1	1	1	3	2	3	3	2	1	46.65	43.64
1	1	13	1	2	1	3	1	3	3	2	3	3	4	3	48.92	39.32
1	1	13	1	1	1	1	1	1	.	2	3	3	3	1	59.71	58.79
1	2	12	2	1	1	1	1	1	3	3	1	2	4	1	52.08	46.47
1	1	10	2	2	2	1	1	1	3	4	2	4	3	.	54.62	45.24
1	3	7	1	1	1	1	1	1	3	1	4	2	1	1	48.8	39.45
1	3	10	1	1	1	1	1	1	4	3	2	2	2	1	51.57	61.26
1	3	12	2	1	1	1	1	1	4	3	3	2	1	2	60.72	51.52
1	3	9	1	1	2	1	1	1	3	2	3	3	5	2	51.06	44.75
1	3	10	2	3	3	3	1	2	3	3	4	1	3	1	56.77	50.17
1	4	9	1	1	1	1	1	1	3	2	3	3	1	1	55.14	58.18
1	.	9	2	1	1	2	1	1	3	3	3	4	2	2	34.81	40.06
1	1	9	2	1	1	1	1	1	4	2	2	3	5	1	58.17	55.22
1	4	13	2	2	1	1	1	1	3	3	3	3	2	1	63.67	45.73
1	4	10	1	2	1	1	1	2	4	3	3	3	1	1	60.8	49.18
1	4	5	1	1	1	1	1	1	3	2	4	4	1	1	52.33	70.62
1	3	6	1	1	1	1	1	1	4	3	3	4	3	2	38.62	36.49
1	3	8	1	1	1	1	1	2	3	3	2	3	2	1	61.07	69.15
1	4	2	2	1	1	.	.	.	3	2	3	2	1	1	40.63	31.56
0	4	9	1	1	1	1	1	1	4	4	2	3	3	2	46.92	54.48
1	4	10	2	1	.	3	3	1	1	2	1	2	3	1	41.97	43.88
1	3	10	2	1	1	1	1	1	3	3	2	2	5	5	49.15	53.13
1	4	9	2	3	1	3	2	1	3	2	3	2	2	1	57.25	48.94
1	4	9	1	1	1	1	1	1	4	3	3	3	1	1	49.96	62.74
1	4	10	1	1	1	1	1	1	4	3	4	3	2	1	40.81	46.96
1	3	9	2	1	1	1	1	1	4	3	3	3	1	1	57.55	42.16
1	3	9	1	1	1	1	1	1	4	3	4	4	1	1	41.98	31.93
1	3	9	2	1	1	1	1	1	4	3	3	3	1	1	48.81	52.26
0	3	11	2	2	1	1	2	1	4	2	3	4	5	1	50.91	60.27
1	5	8	2	1	1	1	1	1	3	3	3	3	3	1	37.66	38.96
1	5	8	2	2	2	2	2	3	3	2	3	3	1	1	50.61	39.82
1	5	9	1	1	1	1	1	3	3	2	3	3	1	1	57.33	63.72
0	7	10	2	1	1	3	2	1	3	2	2	3	3	1	41.01	41.54
1	3	9	1	1	1	3	1	1	2	2	3	3	2	1	52.49	56.08
.	3	9	.	.	.	.	.	.	.	.	.	.	.	.	46.84	41.22
1	3	12	1	1	1	1	1	1	4	3	4	3	1	1	52.85	56.33
1	7	8	1	1	1	1	1	1	3	3	3	3	2	1	54.21	48.07
1	5	8	1	1	2	2	1	1	1	2	4	4	5	.	45.28	59.53
1	2	10	1	1	1	1	1	1	4	3	4	4	1	1	40.1	51.89
1	2	10	1	1	1	1	1	1	3	3	3	3	1	1	61.3	60.4
1	4	10	1	1	1	1	1	1	4	3	4	4	1	1	70.28	61.01
.	5	9	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1	5	10	1	1	1	1	1	1	3	3	3	3	5	1	40.83	44.13
1	5	7	1	1	1	1	1	1	3	4	4	4	2	1	32.05	40.31
1	3	10	1	1	1	1	1	2	3	1	4	4	2	1	57.54	50.05
1	3	10	2	1	1	1	1	1	4	2	3	4	2	1	60.85	48.2
1	5	5	1	1	1	1	1	1	4	4	4	4	4	2	47.51	59.53
1	4	10	.	.	.	.	.	.	.	.	.	.	.	.	57.79	60.4
1	4	8	3	3	2	2	2	2	1	1	3	3	3	1	53.31	55.84
1	5	10	1	1	1	1	1	1	3	4	3	4	4	1	61.53	60.27
1	4	9	2	1	2	2	1	1	4	3	3	3	1	2	48.31	50.17
1	4	8	2	1	1	1	1	1	4	3	4	4	2	3	48.21	41.67
1	4	9	3	2	2	1	2	1	3	4	1	2	3	4	55.01	45.86
1	1	12	1	1	1	1	1	1	3	3	4	4	1	1	72.21	54.73
1	3	10	3	1	1	1	1	1	4	4	3	3	2	4	60.76	66.56
1	3	9	1	1	1	1	1	1	3	3	3	3	3	2	39.76	52.14
0	1	7	1	1	1	2	1	1	2	3	4	4	5	1	34.57	32.92
1	6	9	2	1	2	1	1	1	4	1	4	4	2	3	42.82	43.76
1	3	9	2	1	1	2	2	1	3	4	3	3	2	1	41.6	29.71
1	3	7	2	1	2	2	1	2	3	1	1	2	1	1	32.09	31.56
1	3	7	2	3	3	3	2	1	2	2	1	1	2	1	56.36	40.56
1	4	3	1	1	1	1	1	1	3	2	3	2	1	1	51.06	52.51
1	1	10	2	1	1	1	1	1	4	2	2	3	2	1	51.72	56.33
1	3	11	1	1	1	1	1	1	4	3	3	3	2	1	49.6	48.57
1	3	10	1	1	1	1	1	1	3	2	.	2	2	1	43.19	43.51
1	4	4	3	1	1	2	2	1	3	2	4	2	1	2	35.29	29.47
1	5	10	1	1	1	1	1	1	4	4	4	4	2	1	37.8	42.04
1	2	12	3	1	1	3	1	2	4	4	4	4	2	1	63.06	56.21
1	2	5	.	.	.	.	.	.	.	.	.	.	.	.	51.3	53.13
0	2	9	1	1	1	1	1	1	3	2	3	4	3	1	46.97	46.47
1	6	6	2	1	1	1	1	1	3	3	3	3	4	1	54.39	39.57
1	2	9	.	.	.	.	.	.	.	.	.	.	.	.	46.06	45.24
.	5	8	.	.	.	.	.	.	.	.	.	.	.	.	52.65	52.87
1	5	8	3	1	1	2	1	1	2	1	3	4	2	1	46.84	43.39
1	3	10	2	2	1	1	1	1	.	2	3	2	1	1	32.75	42.04
0	1	9	1	1	1	1	1	1	3	3	3	3	1	1	62.27	67.05
1	1	12	2	1	1	2	1	1	3	2	3	3	2	1	72.36	68.16
1	1	12	3	2	1	2	2	3	4	3	1	1	1	2	55.08	58.67
0	1	8	1	1	1	1	1	1	3	1	3	3	2	1	56.21	65.45
1	1	8	1	1	3	2	1	1	3	2	2	2	1	1	33.72	35.01
0	.	12	2	3	2	2	2	2	2	2	3	2	2	1	56.46	64.34
1	.	12	1	1	1	1	1	2	3	2	2	3	1	1	64.39	66.07
1	1	10	1	1	1	1	1	1	3	2	4	4	2	1	50.38	49.55
1	1	9	1	1	1	1	1	1	3	3	3	3	3	.	43.84	55.1
1	1	12	1	1	1	1	1	2	2	2	2	4	2	1	40.34	46.1
1	1	8	1	1	1	1	1	1	3	3	3	3	5	1	56.89	56.21
1	1	10	3	1	2	1	1	1	3	2	1	2	2	1	45.38	49.43
1	5	7	1	1	1	2	1	1	3	3	3	3	1	1	46.49	61.75
1	3	9	1	1	1	1	1	1	4	2	3	3	3	2	31.62	31.19
1	2	10	1	1	1	1	1	1	3	3	2	3	3	1	53.58	50.91
1	2	12	1	1	1	1	1	3	3	2	2	3	3	2	57.29	54.73
1	1	11	.	2	1	1	2	2	3	2	2	3	2	1	55.9	61.26
1	1	9	1	1	1	1	1	1	4	3	3	2	4	3	46.23	41.3
1	1	11	.	.	.	.	.	.	.	.	.	.	.	.	57.51	54.48
1	1	12	1	1	1	1	1	1	4	3	4	4	3	1	45.61	43.64
1	3	10	1	1	1	1	1	2	3	3	3	2	1	2	45.06	49.18
1	1	8	2	1	2	2	1	1	2	3	4	3	3	3	45.01	41.91
1	1	12	1	1	3	1	2	1	3	2	4	1	3	5	38.94	42.9
1	2	9	.	.	.	.	.	.	.	.	.	.	.	.	50.05	49.55
1	5	8	2	1	1	1	2	1	3	2	2	2	2	1	53.7	44.01
1	1	13	1	2	1	1	1	1	3	4	.	4	3	1	51.03	56.58
1	1	12	1	2	1	1	1	2	4	4	4	2	4	1	28.09	39.94
1	6	8	1	1	1	2	1	2	4	3	2	2	2	1	55.59	60.03
1	4	9	1	1	1	1	1	1	4	3	3	4	1	1	56.27	65.7
.	6	10	.	.	.	.	.	.	.	.	.	.	.	.	52.77	46.54
.	6	8	.	.	.	.	.	.	.	.	.	.	.	.	43.33	47.85
1	4	12	2	1	1	1	2	3	3	2	2	3	3	2	74.4	78.76
1	5	11	2	3	2	1	2	2	2	2	3	3	1	2	52.69	53.13
1	4	9	1	1	2	1	1	1	4	4	4	4	3	1	49.99	55.71
1	3	10	2	3	1	1	2	2	3	3	3	3	3	3	50.69	55.1
1	4	1	1	1	1	1	1	1	3	2	3	3	1	1	57.35	60.52
1	5	7	2	1	1	1	1	1	4	3	4	4	1	1	58.79	63.35
1	7	9	2	1	1	2	1	2	2	2	3	3	1	1	56.87	66.19
1	7	4	1	1	1	2	1	1	4	4	3	3	2	1	39.68	43.64
1	4	10	1	1	1	1	1	1	3	3	3	3	2	1	50.48	43.88
1	4	7	1	1	1	1	1	1	3	3	3	3	3	1	41.04	47.33
1	4	10	1	1	1	1	1	1	4	2	.	3	2	1	59.74	60.64
1	4	7	2	3	2	2	2	2	2	3	1	2	1	2	51.53	44.75
1	3	12	1	1	1	1	1	1	4	3	4	4	5	1	69.51	64.46
1	3	11	1	1	1	1	1	1	4	3	3	3	4	2	44.86	51.4
1	3	13	2	1	1	1	1	1	4	3	3	3	3	1	78.35	67.3
1	5	10	2	1	1	1	1	1	4	1	3	3	1	1	36.65	38.96
.	4	8	.	.	.	.	.	.	.	.	.	.	.	.	47.44	47.4
1	4	10	2	1	1	1	1	1	3	2	4	3	2	1	67.33	69.27
1	3	8	1	1	1	1	1	1	2	2	3	3	2	1	37.57	41.67
1	3	7	1	1	1	1	1	1	4	2	3	4	1	1	49.92	50.17
1	4	11	1	1	1	1	1	1	3	3	2	2	3	1	55.3	38.59
1	4	8	1	.	.	1	1	.	3	1	4	1	2	2	34.05	29.1
1	4	10	1	1	1	1	1	1	3	3	2	3	3	1	56.68	49.43
1	2	10	1	2	1	1	1	1	4	3	4	3	2	3	39.87	33.78
1	.	3	2	1	1	1	1	2	3	2	3	2	1	1	54.61	48.81
1	7	8	1	2	1	3	1	1	2	2	2	4	2	2	42.11	45.61
0	7	5	1	1	3	2	1	1	4	1	2	4	4	3	30.75	39.82
1	5	9	1	2	1	2	1	1	3	3	3	3	2	2	48.22	43.51
1	5	8	1	1	1	1	1	1	2	1	4	3	2	1	41.09	45.49
1	5	12	1	1	1	1	1	1	4	3	2	3	4	1	53.41	48.69
1	5	7	1	1	1	1	1	1	3	3	2	2	2	1	53.45	57.32
1	5	9	1	1	2	1	1	1	3	2	2	3	3	2	34.61	56.7
1	.	9	1	1	1	1	1	1	4	3	3	4	5	1	48.46	34.89
1	.	11	2	2	1	1	1	2	4	1	4	2	3	1	48.36	46.96
1	6	9	2	1	1	1	1	1	4	4	4	4	2	1	46.49	47.46
1	6	10	1	1	1	1	1	1	3	2	3	2	3	1	43.79	44.25
.	6	8	.	.	.	.	.	.	.	.	.	.	.	.	47.57	46.57
1	7	10	1	1	1	1	1	1	4	1	3	3	3	1	50.25	57.19
1	6	10	2	2	1	1	2	1	4	2	2	3	2	1	57.72	50.54
0	6	10	1	1	1	1	1	1	4	2	3	3	2	1	57.15	51.89
1	3	11	1	1	1	1	1	1	4	3	4	4	1	1	55.59	61.75
.	2	10	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1	.	13	1	1	1	1	1	1	3	3	3	2	2	1	41.31	46.72
1	1	11	2	2	2	2	2	2	3	2	2	2	2	2	47.79	57.19
1	1	12	1	1	1	1	1	1	3	2	2	3	1	1	57.72	45.36
1	5	7	2	1	1	1	1	1	3	1	2	3	2	2	45.98	42.9
1	5	9	2	1	1	1	1	1	4	3	4	3	2	1	53.46	58.06
1	5	7	1	1	1	2	1	1	3	2	2	1	1	1	35.2	37.35
1	5	11	1	1	1	1	1	2	4	1	4	3	1	1	49.08	53.5
0	6	3	2	1	3	1	1	1	1	1	1	1	1	1	37.54	41.05
1	6	8	2	1	1	1	1	1	3	2	2	3	2	1	33.62	36.74
1	6	10	1	1	1	1	1	1	4	.	3	3	3	3	52.17	54.36
1	6	11	2	1	1	1	1	1	3	2	3	3	4	1	50.6	62.74
1	5	9	1	1	2	1	1	1	4	3	4	4	1	1	53.21	49.55
1	5	9	1	1	1	2	1	1	3	2	3	3	2	1	33.19	33.04
1	4	6	1	1	1	1	1	1	2	2	3	3	1	1	42.35	45.73
1	.	7	1	1	1	1	2	2	4	1	2	1	1	1	38.33	31.68
1	.	10	1	1	1	1	1	1	3	1	4	4	1	2	46.37	42.04
1	5	9	1	1	1	1	1	1	3	3	4	3	3	1	53.81	52.02
1	5	9	1	1	1	1	1	1	4	3	3	3	1	1	46.05	44.38
1	.	10	1	1	1	1	1	1	.	.	.	.	2	1	49.29	49.8
1	.	6	1	1	1	1	1	1	2	3	4	2	2	1	31.07	26.14
1	2	5	.	.	.	.	.	.	.	.	.	.	.	.	58.51	57.32
1	2	8	1	1	1	1	1	1	2	3	4	3	5	3	60.58	52.88
1	6	10	.	.	.	.	.	.	.	.	.	.	.	.	64.64	59.16
1	1	8	2	1	1	1	1	3	3	3	3	3	4	1	46.58	48.81
1	1	12	1	1	1	1	1	1	3	3	3	3	1	1	47.7	53.99
1	1	12	1	1	1	1	1	1	4	3	3	4	3	1	61.6	52.39
1	.	10	1	1	1	1	1	2	4	3	3	4	3	2	42.11	43.02
1	.	11	2	1	1	1	1	1	3	3	3	3	3	1	59.88	49.06
0	.	6	1	1	1	1	1	1	3	3	3	3	2	1	46.81	51.28
1	.	9	1	1	1	2	1	2	4	1	3	3	5	2	41.95	56.82
1	3	10	2	1	1	1	1	2	4	1	3	3	2	2	51.2	51.28
0	1	7	1	1	3	1	1	1	4	4	1	3	3	4	45.4	46.23
0	1	5	1	1	1	1	1	1	3	1	2	2	4	3	56.13	49.55
1	5	10	.	.	.	.	.	.	.	.	.	.	.	.	51.42	47.83
1	6	9	2	2	1	1	1	1	2	2	2	2	4	3	46.24	35.01
0	6	2	1	1	1	1	1	1	4	3	4	4	3	2	25.86	31.68
1	1	8	1	2	1	1	1	1	3	3	3	3	2	1	60.39	55.96
1	1	5	1	1	1	1	1	1	3	3	4	2	3	1	55.47	61.75
0	5	7	1	1	1	1	1	1	4	3	3	4	1	1	64.48	53.5
1	1	10	2	1	1	1	1	1	4	3	4	3	2	1	53.84	52.63
1	3	7	.	.	.	.	.	.	.	.	.	.	.	.	54.75	56.08
1	3	10	2	2	1	1	1	1	4	3	3	3	2	1	49.28	43.02
1	.	8	1	1	1	1	1	2	3	3	3	3	1	1	63.26	55.1
0	7	6	1	1	1	1	1	1	3	4	3	2	2	2	37.17	32.79
1	7	10	1	1	1	2	2	1	4	2	2	3	1	1	48.21	55.1
1	3	10	1	1	1	3	1	2	3	2	3	3	1	1	67.06	50.54
1	3	8	1	1	1	2	2	1	4	2	4	4	2	1	53.1	55.22
1	3	9	3	1	1	1	1	1	3	1	3	3	2	1	70.85	69.15
0	4	5	2	1	1	1	1	1	3	3	3	3	2	1	44.35	33.78
1	4	9	1	1	1	1	1	1	4	4	4	4	5	1	58.06	62.98
1	1	12	2	1	1	1	1	1	3	2	3	4	2	2	55.56	45.49
0	1	10	1	1	1	1	1	1	3	2	4	4	3	1	64.53	69.64
1	1	12	1	1	1	1	1	2	4	2	3	4	3	2	53.74	73.58
0	6	8	1	1	1	1	1	1	3	2	2	2	1	1	48.93	42.41
1	6	9	1	1	1	1	1	1	2	2	3	3	5	4	40.7	38.71
0	3	10	1	1	1	1	1	1	3	2	3	3	3	1	50.27	46.96
1	.	9	2	1	1	1	1	1	4	3	4	3	3	1	42.8	49.8
1	.	10	2	1	1	1	1	1	4	3	4	4	5	4	49.81	63.23
1	.	9	2	1	2	2	1	1	4	3	4	3	3	3	41.22	42.28
.	3	2	.	.	.	.	.	.	.	.	.	.	.	.	47.44	52.69
0	3	3	2	2	1	3	1	3	3	2	3	3	2	1	52.5	43.27
1	3	5	2	1	2	2	1	1	3	3	2	4	2	1	62.99	56.08
1	3	9	1	1	1	1	1	1	4	2	3	4	1	1	61.08	55.96
1	3	4	2	1	1	1	1	1	3	3	3	4	2	1	50.79	47.21
1	4	5	2	1	1	1	1	1	3	2	3	4	5	5	53.84	70.26
0	5	9	1	1	1	1	1	1	2	1	3	2	3	2	26.76	32.67
1	5	11	1	1	1	1	1	1	2	4	2	4	3	1	68.06	76.17
1	5	10	3	1	1	2	1	1	3	3	2	3	4	3	37.49	38.46
0	5	11	1	1	1	1	1	1	4	2	3	3	2	1	53.23	51.89
1	5	1	1	1	1	1	1	1	4	3	4	4	1	1	68.69	70.62
1	5	5	1	1	1	1	1	1	4	3	4	4	3	1	48.71	54.24
1	2	11	1	1	1	3	3	3	1	1	1	1	5	5	33	32.42
1	2	10	2	1	1	1	1	1	3	2	3	3	1	1	51.43	49.06
1	2	10	1	1	1	1	1	1	3	1	3	3	2	1	61.17	61.88
1	2	12	2	1	1	1	1	3	3	2	3	3	2	3	43.78	57.32
1	5	8	1	1	1	1	1	1	3	3	4	4	2	1	52.93	59.66
1	5	11	1	1	1	1	1	2	4	3	4	3	2	1	54.93	59.04
0	3	8	1	1	1	1	1	1	3	2	3	2	3	2	46.98	50.79
.	5	11	.	.	.	.	.	.	.	.	.	.	.	.	42.84	38.82
1	6	8	.	.	.	.	.	.	.	.	.	.	.	.	47.48	55.47
.	5	8	.	.	.	.	.	.	.	.	.	.	.	.	38.85	39.96
0	3	2	2	2	1	1	1	2	3	2	2	2	3	2	34.62	38.59
0	3	8	3	1	1	1	3	1	4	4	1	4	3	1	55.71	48.94
.	7	10	.	.	.	.	.	.	.	.	.	.	.	.	35.82	41.18
1	7	8	1	1	1	1	1	1	3	3	2	3	1	1	47.03	41.79
0	7	9	2	3	1	1	1	1	3	2	2	3	3	2	37.63	34.77
0	2	7	1	1	1	1	1	1	2	3	2	1	2	1	34.89	38.96
1	2	7	.	.	.	.	.	.	.	.	.	.	.	.	40.33	39.57
.	2	8	.	.	.	.	.	.	.	.	.	.	.	.	46.96	41.94
1	6	8	2	3	1	1	1	3	4	3	2	3	2	1	38.98	42.41
