1	2	2	2	1	4	4	4	4	4	4	1	1	1	4	4	4	4	4	1	1	1	4	4	4	1	1	1	1	1	3	1	1	1	1	1	1	4	4	1	4	1	3	4	4	64	4	3	3	4	4	4	5	1	5	3	5	5	5	4	5	2	5	5	5	5	2	6	5	2	1	6	3	4	4	6	6	1	2	2	8	2	6	2	2	2	2	8	6	2	5	7	7	6	6	7	7	1	4	4	4	3	4	2	3	4	3	4	3	3	3	4	4	1	3	1	0	2	7	2	5	15	3	89	1	0	0	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1
0	2	2	1	4	4	1	2	3	5	1	6	6	5	2	2	2	1	2	1	1	1	1	1	1	5	2	4	1	6	5	5	3	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	5	5	4	1	3	1	3	3	5	2	2	5	5	2	1	5	6	3	6	4	2	1	3	4	3	6	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	5	1	1	2	1	6	6	1	1	2	1	1	5	3	2	3	3	2	2	6	1	2	1	0	3	10	0	5	15	3	91	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0
0	2	2	3	2	4	4	1	1	4	4	1	1	4	1	4	1	1	1	1	1	4	4	4	4	4	1	4	4	1	5	1	1	1	4	4	1	4	1	1	4	1	4	4	4	87	5	4	5	5	1	1	3	1	1	1	2	1	1	1	3	1	1	1	1	1	3	5	4	5	5	1	1	5	2	5	8	8	8	9	8	8	9	9	8	9	8	8	9	9	5	6	6	6	7	6	6	1	5	6	6	4	5	4	5	4	4	6	4	6	3	4	6	1	3	1	3	0	0	11	1	10	1	91	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1
1	3	1	6	2	6	4	6	5	3	2	3	3	1	1	2	1	1	1	2	4	2	1	2	1	2	1	1	1	2	5	5	4	5	3	1	2	1	4	1	3	4	2	3	2	36	1	3	2	3	4	4	3	1	2	1	2	4	2	2	1	2	3	1	1	2	4	2	4	2	4	3	1	4	3	5	6	2	6	1	1	1	2	1	7	6	1	9	7	1	1	5	5	5	6	1	7	1	2	5	4	2	3	5	3	5	3	5	3	4	3	4	6	2	3	1	0	1	7	1	5	15	3	92	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	1	0	1
1	2	2	2	1	3	3	3	1	3	1	2	3	2	2	3	3	2	2	1	1	1	1	1	1	4	4	5	6	4	5	3	4	6	3	1	2	1	3	2	3	3	2	2	3	15	3	3	2	1	5	5	5	1	4	5	3	4	4	3	4	5	5	4	3	5	6	1	4	1	6	1	1	3	6	1	2	6	6	1	1	1	1	1	2	7	2	9	1	2	2	3	3	1	1	5	2	1	1	3	1	1	5	2	3	2	6	1	1	2	1	1	1	1	3	1	0	1	9	1	5	15	3	95	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0
0	1	1	1	1	3	2	2	1	2	5	1	4	1	4	2	2	1	2	2	1	6	6	1	1	2	3	6	4	6	3	6	4	6	1	2	1	1	1	1	1	1	1	1	1	0	1	3	1	1	4	4	5	1	2	2	5	5	5	4	5	5	5	4	3	5	6	2	4	1	6	1	3	3	6	1	7	1	2	1	1	1	6	1	1	7	9	1	1	1	1	6	1	1	1	1	1	1	3	6	3	2	3	1	2	3	6	3	2	6	4	4	3	1	2	1	0	2	8	1	5	15	3	97	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0
0	3	3	2	2	3	1	4	3	1	3	3	1	4	4	4	3	2	2	2	4	2	2	4	1	1	2	4	4	1	1	4	4	1	1	3	4	4	4	2	4	4	4	3	4	73	4	4	4	1	4	3	4	1	5	5	3	1	3	2	3	2	5	4	1	1	6	6	6	5	6	2	3	6	4	4	7	7	6	1	1	2	7	1	6	8	2	6	7	7	1	1	7	7	7	5	3	1	4	6	3	2	6	2	2	2	2	2	2	3	2	1	4	2	3	1	0	0	5	1	3	13	2	97	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0
1	2	2	1	2	1	1	5	4	1	5	2	4	5	1	5	1	4	4	1	1	1	4	1	1	4	1	1	1	4	4	1	1	5	1	4	6	4	4	4	4	4	5	4	4	66	1	2	1	2	2	2	2	1	1	1	1	3	3	4	2	1	1	3	5	5	1	5	4	4	4	4	2	5	4	1	2	8	7	7	7	2	1	2	1	8	1	7	2	7	5	1	2	6	6	5	5	1	2	2	3	5	4	4	1	5	2	4	4	2	4	4	5	1	4	1	1	1	6	1	1	15	2	101	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1
0	3	2	3	1	3	2	2	1	3	1	4	4	4	1	2	2	2	2	1	2	5	4	2	3	3	4	5	4	6	2	5	4	6	3	2	2	3	1	2	3	2	1	2	3	47	4	2	2	2	3	3	5	1	1	2	2	3	3	3	5	2	3	5	1	3	6	2	6	1	5	1	6	2	6	4	2	1	2	1	1	2	1	2	2	2	2	2	1	2	1	5	1	3	3	5	3	1	5	3	2	3	3	4	3	2	1	4	3	6	2	2	6	1	1	1	0	3	11	0	5	15	3	105	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0
0	3	1	7	2	1	4	5	4	4	4	4	1	1	4	4	1	1	4	4	4	4	1	4	3	1	1	1	4	4	1	2	3	5	4	4	2	4	5	2	1	2	2	5	4	69	1	1	1	2	2	4	1	1	3	4	2	1	1	1	4	3	1	3	1	2	5	4	4	1	5	6	6	2	4	4	7	8	8	7	8	8	7	8	1	7	1	8	7	1	2	6	2	6	6	6	5	1	5	4	4	4	4	1	4	1	2	1	5	6	5	1	4	2	1	1	2	0	3	4	1	13	2	106	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1
1	1	1	1	1	4	4	4	6	1	2	6	5	2	3	3	2	1	3	3	1	1	3	1	3	5	3	6	1	4	2	4	4	6	5	1	1	1	4	1	1	3	2	4	3	70	4	4	2	4	5	4	4	1	4	5	4	3	5	5	1	5	5	5	5	4	6	1	6	4	6	1	5	5	6	5	8	1	6	1	7	1	1	1	7	7	2	7	6	7	1	1	3	1	1	1	7	1	3	3	3	1	6	6	3	3	3	5	1	1	6	3	2	2	2	1	1	1	5	0	1	13	2	107	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1
0	3	2	2	2	4	4	4	4	2	2	4	5	4	2	1	1	1	2	2	2	2	2	5	2	4	4	6	4	6	1	6	2	4	3	2	3	3	1	1	2	2	1	2	1	26	2	3	1	3	4	3	4	1	1	4	1	2	4	3	2	3	3	2	1	3	5	2	6	2	6	1	5	2	3	1	7	6	7	2	1	2	7	1	1	7	1	2	6	2	1	6	5	2	5	2	6	1	4	2	2	2	3	1	2	2	4	4	2	4	2	2	2	1	3	1	0	0	8	0	3	15	2	107	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1
0	4	4	4	2	4	4	3	3	4	3	3	3	3	1	3	2	4	2	2	2	1	2	4	3	4	5	4	4	3	4	2	2	5	4	1	3	2	4	3	3	4	3	3	3	32	5	2	1	2	1	2	4	1	4	4	2	4	4	1	4	2	1	1	1	2	5	1	1	4	2	3	4	4	5	2	1	1	7	8	1	7	1	1	2	8	1	2	7	6	2	6	3	6	7	7	7	1	3	2	3	3	4	1	2	3	3	3	2	4	2	3	4	1	2	1	0	2	6	2	5	15	3	109	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1
0	4	4	4	1	3	3	3	1	3	1	2	2	2	2	4	5	1	2	3	4	3	2	2	4	3	6	5	6	5	6	5	4	3	3	1	1	2	2	2	3	2	2	2	2	55	4	3	1	1	5	1	5	1	4	2	5	3	4	1	3	5	4	1	4	5	6	4	6	1	4	2	3	2	5	1	2	1	6	1	2	1	6	1	2	2	2	2	6	1	1	5	3	3	6	5	5	1	2	6	1	6	5	3	3	5	2	4	5	6	1	5	6	2	3	1	0	2	9	0	5	15	3	109	1	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1
0	1	1	1	1	5	5	5	4	5	2	5	1	1	3	3	3	1	5	2	2	1	1	3	2	6	3	3	1	5	5	6	2	4	2	3	2	2	3	2	2	2	2	2	2	23	2	3	1	4	4	4	4	1	1	4	4	4	4	3	2	5	4	2	1	3	6	1	5	4	1	1	5	6	5	6	2	1	6	1	1	1	1	1	2	7	1	2	2	2	1	2	1	5	7	5	6	1	1	3	2	2	1	2	2	2	2	3	2	6	1	1	5	1	4	1	0	2	10	0	5	15	3	110	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1
1	3	1	6	2	4	3	5	5	3	1	4	6	3	4	1	2	4	2	3	1	1	1	2	2	6	3	4	3	6	6	6	3	3	2	1	2	2	1	2	3	3	1	3	1	25	5	3	3	3	4	2	4	1	1	3	4	3	5	2	1	5	3	1	5	3	6	2	2	5	1	3	3	4	4	6	2	1	8	1	1	1	2	1	2	9	1	9	2	1	7	3	1	5	1	1	2	1	2	5	6	1	1	1	6	5	3	3	6	5	1	5	5	2	3	1	1	2	9	2	1	15	2	110	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0
1	1	1	1	1	4	4	4	5	4	2	4	4	4	4	4	3	1	1	1	3	1	1	1	1	2	6	6	5	1	6	1	4	5	4	2	3	1	1	6	1	3	4	3	2	1	5	1	2	2	1	4	4	1	1	5	5	4	5	5	3	5	5	4	5	5	6	5	4	4	5	1	1	5	4	5	2	1	1	1	1	1	9	1	1	1	2	2	2	1	3	5	7	3	7	7	7	1	6	6	5	2	6	2	4	6	4	5	6	5	6	6	6	1	2	1	0	3	10	1	5	15	3	110	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1
1	3	3	4	1	1	1	1	4	1	2	3	1	4	4	5	4	1	4	4	1	1	4	5	4	1	4	6	4	4	4	4	1	5	1	4	1	4	4	4	4	4	3	4	4	70	2	4	2	4	3	3	3	1	2	4	5	3	4	4	4	3	2	5	2	2	2	6	4	4	2	6	2	6	4	5	7	6	6	7	6	2	7	7	8	7	6	6	7	6	6	7	5	7	7	7	7	1	3	3	1	3	5	1	3	3	3	5	3	3	3	2	6	1	3	1	0	0	1	1	3	13	2	110	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
0	3	4	4	2	1	5	6	5	4	3	6	6	6	2	1	1	6	2	1	1	1	1	1	3	6	6	1	2	6	4	3	3	1	2	1	2	5	4	2	1	5	1	1	2	61	4	4	2	3	5	5	5	1	1	5	5	5	5	5	5	5	5	5	5	5	6	1	1	1	6	4	3	6	6	6	2	6	2	2	1	2	1	1	2	1	6	9	8	7	3	3	7	7	1	6	7	1	1	4	1	1	1	1	2	5	2	4	2	5	1	3	6	1	3	1	0	2	7	2	5	15	3	111	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1
0	2	2	1	2	4	3	2	3	6	3	4	4	4	1	1	1	1	2	3	4	4	3	3	4	4	4	5	3	5	2	5	3	6	4	2	2	2	3	1	2	4	1	4	3	55	1	2	1	2	3	3	3	1	1	5	4	2	2	2	1	4	5	2	1	3	6	5	5	4	4	1	4	4	6	4	7	2	2	1	2	1	6	1	1	2	2	2	6	2	1	5	5	3	1	2	1	1	4	4	2	1	3	2	3	3	4	5	4	5	2	3	5	1	2	1	0	2	9	0	5	15	3	113	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0
0	1	1	1	1	4	4	4	1	4	4	1	4	4	4	5	4	1	1	4	4	4	4	6	1	1	4	1	4	1	1	4	1	6	1	4	1	4	4	4	4	6	4	4	4	92	5	5	4	5	3	3	3	1	1	2	2	1	2	1	1	1	1	2	1	1	2	6	4	6	6	5	2	5	2	6	9	8	9	7	8	9	9	9	8	7	9	9	9	8	7	7	7	6	7	7	7	1	3	4	4	4	5	2	3	5	3	4	1	4	3	4	2	1	2	1	3	0	0	9	1	10	1	113	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1
0	1	1	2	1	6	4	6	4	4	2	6	6	1	3	3	3	6	2	3	1	2	2	2	4	2	5	3	3	4	2	6	4	3	2	1	2	2	1	1	2	2	1	1	1	12	1	5	1	1	1	5	5	1	2	1	2	5	5	5	5	5	4	5	5	5	4	1	1	1	1	1	1	3	6	1	1	1	1	1	1	1	2	2	2	2	9	2	2	1	1	1	1	5	1	1	1	1	5	5	6	1	4	1	5	1	6	6	1	6	4	5	6	1	2	1	0	3	10	1	5	15	3	113	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0	2	2	3	2	3	3	4	6	5	4	6	5	6	2	1	2	1	3	2	2	1	4	1	1	4	2	4	2	6	5	6	5	5	3	1	1	1	2	4	1	4	1	4	1	30	1	3	1	3	4	1	4	1	1	1	2	3	4	1	4	5	4	2	1	3	6	4	4	4	6	1	5	4	4	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	5	1	1	3	6	3	3	3	4	5	4	6	5	6	6	4	4	6	2	2	1	0	3	11	0	5	15	3	114	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	1	1	1	1	4	4	4	4	4	1	4	5	2	4	2	1	4	4	4	1	3	2	2	3	4	6	5	3	4	6	4	1	5	5	1	2	2	2	1	2	3	3	3	2	59	2	4	2	2	5	5	4	1	5	4	4	5	5	4	3	5	5	5	5	5	6	6	5	1	3	1	3	4	6	6	1	2	2	1	2	2	8	1	6	2	2	6	1	2	2	5	5	2	3	7	7	1	5	5	3	1	5	1	3	4	4	3	2	3	1	1	5	2	2	1	0	3	8	1	5	15	3	115	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1
0	1	1	1	2	3	1	1	2	2	2	5	5	6	4	4	5	1	4	2	1	1	4	1	3	4	2	5	5	5	5	4	4	5	4	2	3	1	4	2	3	4	4	4	2	35	2	2	1	1	4	2	2	1	1	2	1	3	2	2	2	3	5	2	1	4	5	4	5	2	4	1	3	3	3	5	7	1	2	1	1	2	6	2	1	1	7	1	2	1	1	5	6	1	1	6	6	1	5	5	2	3	5	3	1	3	6	2	3	6	2	3	6	1	2	1	0	2	9	0	5	15	3	115	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	1
0	1	1	1	1	3	1	4	3	5	4	4	2	2	1	1	1	1	3	3	3	1	4	1	3	3	5	3	5	6	5	6	4	5	4	3	3	5	3	4	1	5	5	5	4	55	4	3	2	3	5	5	5	1	1	3	2	3	5	4	4	2	5	5	3	4	4	5	6	1	3	4	3	5	6	6	8	7	6	1	2	6	7	2	7	7	6	8	6	2	1	2	5	1	1	5	5	1	3	5	1	2	4	4	3	4	2	4	3	6	2	3	4	1	4	1	1	0	4	1	1	13	2	115	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1
0	3	3	3	2	1	3	5	1	5	4	1	6	1	4	2	6	1	3	3	3	4	3	2	5	4	2	6	1	3	1	3	6	5	5	1	4	3	3	3	2	1	6	5	1	44	2	3	2	5	3	2	5	1	1	2	3	1	1	2	2	1	1	1	2	3	1	6	6	1	4	5	1	2	2	1	9	2	7	9	6	2	7	2	7	2	7	8	1	1	1	3	1	5	5	1	5	1	4	3	5	6	6	4	4	3	5	2	2	5	2	2	1	3	4	0	1	1	5	2	1	13	2	115	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1
0	2	2	2	2	2	3	3	4	4	4	3	3	3	3	1	1	1	4	5	5	3	2	3	3	3	4	4	4	6	4	5	6	5	4	2	1	3	1	2	2	3	2	2	2	35	5	3	2	4	5	5	5	1	3	5	4	5	5	5	4	5	5	5	4	5	5	5	3	3	3	4	4	4	5	4	7	2	2	1	2	2	7	2	7	2	6	2	7	2	3	5	7	3	2	7	6	1	2	4	3	4	3	1	3	3	4	3	3	4	1	3	4	1	2	1	0	2	7	0	5	15	3	116	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	1
0	3	3	2	2	4	1	3	6	5	2	4	4	5	4	2	5	1	5	5	3	1	6	1	1	2	5	1	5	5	6	5	4	4	1	1	2	1	4	1	1	1	1	1	1	2	1	2	1	2	4	4	4	1	1	4	4	4	4	5	2	5	5	3	1	5	6	4	2	1	5	2	1	4	6	1	2	1	2	1	6	1	2	7	1	2	7	6	7	2	1	1	5	2	1	1	1	1	3	5	5	1	6	2	1	1	4	2	1	1	2	1	5	1	2	1	0	3	6	0	5	15	3	116	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0
0	1	1	1	1	4	4	1	4	4	5	4	5	4	1	4	1	1	1	4	1	1	4	4	4	4	4	4	4	4	5	4	1	1	4	5	4	1	5	5	1	1	1	1	1	90	4	4	4	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	5	5	5	5	2	5	2	5	9	8	9	2	9	9	9	8	8	7	8	9	8	9	6	6	7	6	6	6	6	1	4	6	5	6	6	2	6	5	5	5	6	6	5	5	6	1	2	1	3	0	1	9	1	10	1	117	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0	4	2	5	1	4	4	4	6	5	3	2	6	5	4	3	5	1	2	1	5	3	1	2	3	4	4	4	2	6	3	6	4	4	3	3	1	1	1	1	2	4	2	4	3	35	5	1	2	1	5	5	5	1	2	5	4	5	5	5	5	5	3	3	5	4	5	4	2	1	5	2	5	4	6	1	6	2	6	2	2	1	6	1	6	7	7	2	6	1	2	6	5	5	3	5	5	1	2	3	3	2	5	4	4	4	3	5	3	5	1	5	4	1	2	1	0	1	6	0	5	15	3	118	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1
0	3	1	5	1	4	4	5	4	3	3	4	6	5	6	6	5	2	2	1	1	1	1	5	2	1	5	5	5	1	1	1	6	6	4	1	4	1	3	3	1	5	1	6	1	68	4	5	5	5	5	5	5	1	1	5	5	5	5	5	5	1	5	5	5	5	6	6	2	1	1	6	6	1	6	6	2	6	2	1	1	1	6	1	1	1	6	1	6	1	6	5	1	1	5	6	6	1	3	3	2	1	1	1	3	1	6	6	3	5	1	1	4	1	3	1	0	2	8	0	5	15	3	118	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1
0	1	1	1	1	5	5	5	6	6	4	2	4	2	4	4	2	2	2	2	1	2	5	2	1	3	3	5	2	6	2	6	5	5	4	2	2	2	1	1	4	6	5	5	4	65	2	4	4	3	4	5	5	1	3	5	5	5	5	4	5	4	5	5	4	5	6	2	2	1	1	1	2	5	6	6	7	6	2	6	2	1	2	1	6	6	1	6	7	7	2	6	6	6	6	7	7	1	2	3	2	2	3	1	3	1	2	3	2	5	1	2	4	1	1	1	0	1	5	0	5	13	2	119	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1
0	1	1	1	2	4	3	3	3	3	3	3	4	2	4	2	2	3	2	3	4	4	4	3	4	4	4	4	4	4	4	3	5	4	4	2	3	2	3	3	3	4	4	4	4	78	4	3	3	4	3	4	3	1	1	3	1	1	3	2	2	1	2	1	3	1	6	5	6	4	4	3	2	4	5	1	9	8	2	2	9	1	9	9	1	6	9	7	7	6	1	5	3	5	2	6	3	1	5	4	5	5	5	5	3	3	2	3	4	2	2	5	6	2	2	1	2	1	3	4	1	13	2	119	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0
0	3	3	4	2	4	3	5	5	5	5	4	2	2	2	3	4	2	4	3	3	2	2	3	2	2	3	5	5	5	5	5	3	5	2	4	3	2	2	2	1	3	3	2	2	20	5	3	2	4	4	4	4	1	2	5	4	4	5	4	4	4	5	4	4	4	5	5	2	4	3	3	4	5	3	5	6	2	2	2	2	6	7	7	2	7	2	6	6	2	3	6	6	6	5	5	5	1	4	2	2	3	4	1	2	4	3	2	2	2	5	4	2	2	2	1	0	2	5	0	5	13	2	119	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1
0	4	4	4	1	2	4	3	4	3	3	2	3	2	5	3	4	1	4	4	6	5	2	2	3	2	4	6	6	2	2	2	2	3	6	4	4	1	4	6	1	3	2	4	2	15	2	3	1	3	3	4	5	1	1	4	4	4	3	5	2	3	2	4	3	2	3	1	3	3	1	4	4	3	6	5	6	1	7	1	7	6	7	6	2	2	6	6	8	2	5	5	6	5	5	5	6	1	3	4	4	4	6	2	3	2	2	4	2	2	2	2	5	1	2	1	0	1	4	1	5	13	2	120	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
0	3	2	2	1	4	3	3	4	4	3	3	4	3	4	3	4	1	3	3	4	4	2	2	3	3	5	3	1	5	5	6	6	6	5	3	1	1	2	1	3	3	1	2	2	53	2	1	1	2	4	3	3	1	4	2	3	4	5	2	4	4	4	9999	3	4	5	6	3	2	4	3	2	6	4	3	1	1	2	2	6	2	6	6	2	1	2	2	1	2	2	7	3	7	3	5	3	1	3	5	3	2	5	5	3	4	4	5	4	4	2	3	6	1	2	1	0	3	8	0	5	15	3	120	1	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0
